frame,msh2_cycles,ssh2_cycles,comm7_before,comm7_after,is_32x
1387,192845,276129,0x0000,0x0000,1
1388,30926,305898,0x0000,0x0000,1
1389,281540,306088,0x0000,0x0000,1
1390,193026,276144,0x0000,0x0000,1
1391,30969,305885,0x0000,0x0000,1
1392,281788,306083,0x0000,0x0000,1
1393,192763,276125,0x0000,0x0000,1
1394,32161,305896,0x0000,0x0000,1
1395,281587,306073,0x0000,0x0000,1
1396,192999,276156,0x0000,0x0000,1
1397,32216,305887,0x0000,0x0000,1
1398,281846,306077,0x0000,0x0000,1
1399,193329,276127,0x0000,0x0000,1
1400,30815,305900,0x0000,0x0000,1
1401,281536,306072,0x0000,0x0000,1
1402,193325,276135,0x0000,0x0000,1
1403,31615,305904,0x0000,0x0000,1
1404,282224,306055,0x0000,0x0000,1
1405,193231,276107,0x0000,0x0000,1
1406,29826,305910,0x0000,0x0000,1
1407,282083,306030,0x0000,0x0000,1
1408,193269,276127,0x0000,0x0000,1
1409,29933,305910,0x0000,0x0000,1
1410,281981,306030,0x0000,0x0000,1
1411,193322,276126,0x0000,0x0000,1
1412,29974,305930,0x0000,0x0000,1
1413,282283,306037,0x0000,0x0000,1
1414,193638,276128,0x0000,0x0000,1
1415,29221,305915,0x0000,0x0000,1
1416,282039,306032,0x0000,0x0000,1
1417,193548,276138,0x0000,0x0000,1
1418,30794,305900,0x0000,0x0000,1
1419,282039,306041,0x0000,0x0000,1
1420,193548,276129,0x0000,0x0000,1
1421,30794,305910,0x0000,0x0000,1
1422,282055,306052,0x0000,0x0000,1
1423,193375,276140,0x0000,0x0000,1
1424,30959,305904,0x0000,0x0000,1
1425,282270,306029,0x0000,0x0000,1
1426,192643,276113,0x0000,0x0000,1
1427,30698,305930,0x0000,0x0000,1
1428,282174,306039,0x0000,0x0000,1
1429,192519,276137,0x0000,0x0000,1
1430,30095,305875,0x0000,0x0000,1
1431,282149,306059,0x0000,0x0000,1
1432,192645,276115,0x0000,0x0000,1
1433,29938,305930,0x0000,0x0000,1
1434,281998,306039,0x0000,0x0000,1
1435,192417,276139,0x0000,0x0000,1
1436,30361,305895,0x0000,0x0000,1
1437,282217,306069,0x0000,0x0000,1
1438,192975,276119,0x0000,0x0000,1
1439,29488,305925,0x0000,0x0000,1
1440,282122,306027,0x0000,0x0000,1
1441,192805,276139,0x0000,0x0000,1
1442,24717,305895,0x0000,0x0000,1
1443,282129,306074,0x0000,0x0000,1
1444,192840,276124,0x0000,0x0000,1
1445,24591,305900,0x0000,0x0000,1
1446,282305,306072,0x0000,0x0000,1
1447,192868,276141,0x0000,0x0000,1
1448,24472,305894,0x0000,0x0000,1
1449,282554,306073,0x0000,0x0000,1
1450,192947,276106,0x0000,0x0000,1
1451,24275,305895,0x0000,0x0000,1
1452,282740,306069,0x0000,0x0000,1
1453,192991,276146,0x0000,0x0000,1
1454,25320,305885,0x0000,0x0000,1
1455,282611,306075,0x0000,0x0000,1
1456,193130,276106,0x0000,0x0000,1
1457,25306,305910,0x0000,0x0000,1
1458,282652,306062,0x0000,0x0000,1
1459,193069,276159,0x0000,0x0000,1
1460,25306,305875,0x0000,0x0000,1
1461,282615,306080,0x0000,0x0000,1
1462,193138,276110,0x0000,0x0000,1
1463,25298,305905,0x0000,0x0000,1
1464,282642,306057,0x0000,0x0000,1
1465,192775,276126,0x0000,0x0000,1
1466,24307,305920,0x0000,0x0000,1
1467,282697,306034,0x0000,0x0000,1
1468,192719,276128,0x0000,0x0000,1
1469,23869,305920,0x0000,0x0000,1
1470,282805,306034,0x0000,0x0000,1
1471,192739,276138,0x0000,0x0000,1
1472,23741,305915,0x0000,0x0000,1
1473,282596,306039,0x0000,0x0000,1
1474,192888,276126,0x0000,0x0000,1
1475,23801,305920,0x0000,0x0000,1
1476,282543,306039,0x0000,0x0000,1
1477,191550,276147,0x0000,0x0000,1
1478,27516,305912,0x0000,0x0000,1
1479,283382,306029,0x0000,0x0000,1
1480,206806,276145,0x0000,0x0000,1
1481,27516,305892,0x0000,0x0000,1
1482,283835,306027,0x0000,0x0000,1
1483,215230,276142,0x0000,0x0000,1
1484,27516,305889,0x0000,0x0000,1
1485,283827,306026,0x0000,0x0000,1
1486,217554,276136,0x0000,0x0000,1
1487,27049,305915,0x0000,0x0000,1
1488,283689,306064,0x0000,0x0000,1
1489,218277,276121,0x0000,0x0000,1
1490,25849,305883,0x0000,0x0000,1
1491,283718,306078,0x0000,0x0000,1
1492,217397,276149,0x0000,0x0000,1
1493,25809,305912,0x0000,0x0000,1
1494,283832,306060,0x0000,0x0000,1
1495,216229,276195,0x0000,0x0000,1
1496,25813,305922,0x0000,0x0000,1
1497,283720,306047,0x0000,0x0000,1
1498,216638,276221,0x0000,0x0000,1
1499,25838,305891,0x0000,0x0000,1
1500,284366,306066,0x0000,0x0000,1
1501,213983,276113,0x0000,0x0000,1
1502,57057,305884,0x0000,0x0000,1
1503,284366,306087,0x0000,0x0000,1
1504,211207,276141,0x0000,0x0000,1
1505,57050,305880,0x0000,0x0000,1
1506,284223,306065,0x0000,0x0000,1
1507,211630,276122,0x0000,0x0000,1
1508,57038,305896,0x0000,0x0000,1
1509,284421,306070,0x0000,0x0000,1
1510,210332,276152,0x0000,0x0000,1
1511,57038,305886,0x0000,0x0000,1
1512,284470,306065,0x0000,0x0000,1
1513,211136,276161,0x0000,0x0000,1
1514,16335,305896,0x0000,0x0000,1
1515,284384,306077,0x0000,0x0000,1
1516,209970,276149,0x0000,0x0000,1
1517,16335,305901,0x0000,0x0000,1
1518,284238,306092,0x0000,0x0000,1
1519,209824,276160,0x0000,0x0000,1
1520,16755,305890,0x0000,0x0000,1
1521,284396,306060,0x0000,0x0000,1
1522,193917,276114,0x0000,0x0000,1
1523,16754,305902,0x0000,0x0000,1
1524,284372,306072,0x0000,0x0000,1
1525,193894,276100,0x0000,0x0000,1
1526,57469,305893,0x0000,0x0000,1
1527,284922,306050,0x0000,0x0000,1
1528,214336,276109,0x0000,0x0000,1
1529,57472,305901,0x0000,0x0000,1
1530,284756,306052,0x0000,0x0000,1
1531,218884,276135,0x0000,0x0000,1
1532,57468,305893,0x0000,0x0000,1
1533,284875,306036,0x0000,0x0000,1
1534,219210,276143,0x0000,0x0000,1
1535,57010,305899,0x0000,0x0000,1
1536,284777,306040,0x0000,0x0000,1
1537,219795,276138,0x0000,0x0000,1
1538,16292,305906,0x0000,0x0000,1
1539,284971,306062,0x0000,0x0000,1
1540,218007,276210,0x0000,0x0000,1
1541,16299,305907,0x0000,0x0000,1
1542,285417,306071,0x0000,0x0000,1
1543,218118,276197,0x0000,0x0000,1
1544,16296,305914,0x0000,0x0000,1
1545,285315,306030,0x0000,0x0000,1
1546,215993,276168,0x0000,0x0000,1
1547,16296,305890,0x0000,0x0000,1
1548,285525,306050,0x0000,0x0000,1
1549,211737,276171,0x0000,0x0000,1
1550,57010,305895,0x0000,0x0000,1
1551,285437,306045,0x0000,0x0000,1
1552,211580,276136,0x0000,0x0000,1
1553,57037,305872,0x0000,0x0000,1
1554,285436,306106,0x0000,0x0000,1
1555,212227,276143,0x0000,0x0000,1
1556,57010,305914,0x0000,0x0000,1
1557,285512,306040,0x0000,0x0000,1
1558,211588,276155,0x0000,0x0000,1
1559,57010,305896,0x0000,0x0000,1
1560,285221,306050,0x0000,0x0000,1
1561,211551,276150,0x0000,0x0000,1
1562,16323,305872,0x0000,0x0000,1
1563,285486,306071,0x0000,0x0000,1
1564,211560,276151,0x0000,0x0000,1
1565,16295,305905,0x0000,0x0000,1
1566,285191,306057,0x0000,0x0000,1
1567,196204,276134,0x0000,0x0000,1
1568,16296,305925,0x0000,0x0000,1
1569,286109,306040,0x0000,0x0000,1
1570,196924,276139,0x0000,0x0000,1
1571,16295,305909,0x0000,0x0000,1
1572,286117,306076,0x0000,0x0000,1
1573,196866,276161,0x0000,0x0000,1
1574,57010,305932,0x0000,0x0000,1
1575,285929,306029,0x0000,0x0000,1
1576,197075,276140,0x0000,0x0000,1
1577,57010,305917,0x0000,0x0000,1
1578,285952,306044,0x0000,0x0000,1
1579,197118,276171,0x0000,0x0000,1
1580,57009,305885,0x0000,0x0000,1
1581,286522,306055,0x0000,0x0000,1
1582,196939,276186,0x0000,0x0000,1
1583,57009,305911,0x0000,0x0000,1
1584,286460,306050,0x0000,0x0000,1
1585,196867,276126,0x0000,0x0000,1
1586,16296,305898,0x0000,0x0000,1
1587,286514,306043,0x0000,0x0000,1
1588,196732,276130,0x0000,0x0000,1
1589,16324,305893,0x0000,0x0000,1
1590,286315,306058,0x0000,0x0000,1
1591,197165,276143,0x0000,0x0000,1
1592,16299,305904,0x0000,0x0000,1
1593,286608,306070,0x0000,0x0000,1
1594,196454,276130,0x0000,0x0000,1
1595,16323,305895,0x0000,0x0000,1
1596,286584,306075,0x0000,0x0000,1
1597,196101,276140,0x0000,0x0000,1
1598,57010,305928,0x0000,0x0000,1
1599,286334,306033,0x0000,0x0000,1
1600,196697,276139,0x0000,0x0000,1
1601,57038,305901,0x0000,0x0000,1
1602,286493,306058,0x0000,0x0000,1
1603,196468,276199,0x0000,0x0000,1
1604,57013,305872,0x0000,0x0000,1
1605,286338,306055,0x0000,0x0000,1
1606,196653,276149,0x0000,0x0000,1
1607,57010,305925,0x0000,0x0000,1
1608,286947,306023,0x0000,0x0000,1
1609,213890,276170,0x0000,0x0000,1
1610,16296,305890,0x0000,0x0000,1
1611,286996,306053,0x0000,0x0000,1
1612,221521,276172,0x0000,0x0000,1
1613,16324,305870,0x0000,0x0000,1
1614,287374,306075,0x0000,0x0000,1
1615,221622,276133,0x0000,0x0000,1
1616,16296,305908,0x0000,0x0000,1
1617,287525,306043,0x0000,0x0000,1
1618,220547,276142,0x0000,0x0000,1
1619,16299,305905,0x0000,0x0000,1
1620,287356,306055,0x0000,0x0000,1
1621,220696,276188,0x0000,0x0000,1
1622,57042,305884,0x0000,0x0000,1
1623,287648,306113,0x0000,0x0000,1
1624,219403,276183,0x0000,0x0000,1
1625,57013,305905,0x0000,0x0000,1
1626,287367,306055,0x0000,0x0000,1
1627,220128,276168,0x0000,0x0000,1
1628,57013,305903,0x0000,0x0000,1
1629,287444,306050,0x0000,0x0000,1
1630,217266,276161,0x0000,0x0000,1
1631,57010,305899,0x0000,0x0000,1
1632,287450,306048,0x0000,0x0000,1
1633,213742,276157,0x0000,0x0000,1
1634,16296,305904,0x0000,0x0000,1
1635,286882,306038,0x0000,0x0000,1
1636,212202,276166,0x0000,0x0000,1
1637,16296,305881,0x0000,0x0000,1
1638,286446,306056,0x0000,0x0000,1
1639,211709,276131,0x0000,0x0000,1
1640,16299,305905,0x0000,0x0000,1
1641,286229,306057,0x0000,0x0000,1
1642,211069,276153,0x0000,0x0000,1
1643,16296,305886,0x0000,0x0000,1
1644,286977,306063,0x0000,0x0000,1
1645,196802,276154,0x0000,0x0000,1
1646,57013,305911,0x0000,0x0000,1
1647,286884,306060,0x0000,0x0000,1
1648,196839,276148,0x0000,0x0000,1
1649,57002,305890,0x0000,0x0000,1
1650,286798,306066,0x0000,0x0000,1
1651,196386,276153,0x0000,0x0000,1
1652,57045,305898,0x0000,0x0000,1
1653,286965,306070,0x0000,0x0000,1
1654,196721,276156,0x0000,0x0000,1
1655,57010,305927,0x0000,0x0000,1
1656,286880,306032,0x0000,0x0000,1
1657,196832,276172,0x0000,0x0000,1
1658,16295,305925,0x0000,0x0000,1
1659,287068,306062,0x0000,0x0000,1
1660,196074,276134,0x0000,0x0000,1
1661,16288,305899,0x0000,0x0000,1
1662,286978,306062,0x0000,0x0000,1
1663,196125,276140,0x0000,0x0000,1
1664,16324,305894,0x0000,0x0000,1
1665,287122,306065,0x0000,0x0000,1
1666,195899,276143,0x0000,0x0000,1
1667,16295,305894,0x0000,0x0000,1
1668,286798,306058,0x0000,0x0000,1
1669,196341,276127,0x0000,0x0000,1
1670,57013,305918,0x0000,0x0000,1
1671,287379,306052,0x0000,0x0000,1
1672,195902,276148,0x0000,0x0000,1
1673,57009,305893,0x0000,0x0000,1
1674,287469,306059,0x0000,0x0000,1
1675,196065,276137,0x0000,0x0000,1
1676,57049,305890,0x0000,0x0000,1
1677,286492,306122,0x0000,0x0000,1
1678,194221,276118,0x0000,0x0000,1
1679,57009,305901,0x0000,0x0000,1
1680,285221,306083,0x0000,0x0000,1
1681,155851,276164,0x0000,0x0000,1
1682,2132,305915,0x0000,0x0000,1
1683,285182,306039,0x0000,0x0000,1
1684,155905,276174,0x0000,0x0000,1
1685,2132,305920,0x0000,0x0000,1
1686,285118,306045,0x0000,0x0000,1
1687,155992,276175,0x0000,0x0000,1
1688,2164,305886,0x0000,0x0000,1
1689,285957,306091,0x0000,0x0000,1
1690,176407,276141,0x0000,0x0000,1
1691,2132,305925,0x0000,0x0000,1
1692,285923,306056,0x0000,0x0000,1
1693,181045,276146,0x0000,0x0000,1
1694,2132,305905,0x0000,0x0000,1
1695,285752,306102,0x0000,0x0000,1
1696,180685,276108,0x0000,0x0000,1
1697,2132,305920,0x0000,0x0000,1
1698,285687,306049,0x0000,0x0000,1
1699,179813,276145,0x0000,0x0000,1
1700,2132,305910,0x0000,0x0000,1
1701,285686,306063,0x0000,0x0000,1
1702,179606,276212,0x0000,0x0000,1
1703,2160,305890,0x0000,0x0000,1
1704,285746,306083,0x0000,0x0000,1
1705,179441,276160,0x0000,0x0000,1
1706,2132,305920,0x0000,0x0000,1
1707,285628,306049,0x0000,0x0000,1
1708,178542,276171,0x0000,0x0000,1
1709,2132,305920,0x0000,0x0000,1
1710,286332,306065,0x0000,0x0000,1
1711,173486,276169,0x0000,0x0000,1
1712,2132,305920,0x0000,0x0000,1
1713,285821,306060,0x0000,0x0000,1
1714,172565,276187,0x0000,0x0000,1
1715,2132,305910,0x0000,0x0000,1
1716,285561,306060,0x0000,0x0000,1
1717,172520,276167,0x0000,0x0000,1
1718,2164,305890,0x0000,0x0000,1
1719,285079,306079,0x0000,0x0000,1
1720,172977,276159,0x0000,0x0000,1
1721,2132,305920,0x0000,0x0000,1
1722,285306,306057,0x0000,0x0000,1
1723,172291,276163,0x0000,0x0000,1
1724,2132,305915,0x0000,0x0000,1
1725,285688,306049,0x0000,0x0000,1
1726,157087,276165,0x0000,0x0000,1
1727,2132,305925,0x0000,0x0000,1
1728,285902,306047,0x0000,0x0000,1
1729,157635,276163,0x0000,0x0000,1
1730,2132,305925,0x0000,0x0000,1
1731,285908,306043,0x0000,0x0000,1
1732,157619,276177,0x0000,0x0000,1
1733,2132,305920,0x0000,0x0000,1
1734,285712,306032,0x0000,0x0000,1
1735,157192,276169,0x0000,0x0000,1
1736,2132,305920,0x0000,0x0000,1
1737,285802,306050,0x0000,0x0000,1
1738,157117,276150,0x0000,0x0000,1
1739,2132,305924,0x0000,0x0000,1
1740,285627,306046,0x0000,0x0000,1
1741,157253,276220,0x0000,0x0000,1
1742,2132,305915,0x0000,0x0000,1
1743,285768,306037,0x0000,0x0000,1
1744,157163,276164,0x0000,0x0000,1
1745,2132,305910,0x0000,0x0000,1
1746,285950,306080,0x0000,0x0000,1
1747,157013,276125,0x0000,0x0000,1
1748,2132,305925,0x0000,0x0000,1
1749,286207,306084,0x0000,0x0000,1
1750,157503,276116,0x0000,0x0000,1
1751,2132,305920,0x0000,0x0000,1
1752,285714,306048,0x0000,0x0000,1
1753,155556,276161,0x0000,0x0000,1
1754,2132,305925,0x0000,0x0000,1
1755,285737,306041,0x0000,0x0000,1
1756,155862,276169,0x0000,0x0000,1
1757,2152,305885,0x0000,0x0000,1
1758,285069,306071,0x0000,0x0000,1
1759,156210,276177,0x0000,0x0000,1
1760,2132,305920,0x0000,0x0000,1
1761,285127,306062,0x0000,0x0000,1
1762,155682,276156,0x0000,0x0000,1
1763,2132,305925,0x0000,0x0000,1
1764,285710,306059,0x0000,0x0000,1
1765,169723,276159,0x0000,0x0000,1
1766,2132,305935,0x0000,0x0000,1
1767,285927,306055,0x0000,0x0000,1
1768,176679,276151,0x0000,0x0000,1
1769,2160,305890,0x0000,0x0000,1
1770,285723,306082,0x0000,0x0000,1
1771,180695,276143,0x0000,0x0000,1
1772,2132,305930,0x0000,0x0000,1
1773,285730,306070,0x0000,0x0000,1
1774,180874,276154,0x0000,0x0000,1
1775,2132,305920,0x0000,0x0000,1
1776,285925,306060,0x0000,0x0000,1
1777,180085,276188,0x0000,0x0000,1
1778,2132,305925,0x0000,0x0000,1
1779,285756,306057,0x0000,0x0000,1
1780,179952,276215,0x0000,0x0000,1
1781,2132,305930,0x0000,0x0000,1
1782,285928,306048,0x0000,0x0000,1
1783,178399,276164,0x0000,0x0000,1
1784,2132,305915,0x0000,0x0000,1
1785,285641,306055,0x0000,0x0000,1
1786,178376,276176,0x0000,0x0000,1
1787,2132,305915,0x0000,0x0000,1
1788,285247,306063,0x0000,0x0000,1
1789,172828,276153,0x0000,0x0000,1
1790,2132,305921,0x0000,0x0000,1
1791,285053,306051,0x0000,0x0000,1
1792,173204,276160,0x0000,0x0000,1
1793,2132,305925,0x0000,0x0000,1
1794,284643,306060,0x0000,0x0000,1
1795,172654,276156,0x0000,0x0000,1
1796,2132,305905,0x0000,0x0000,1
1797,284654,306061,0x0000,0x0000,1
1798,172977,276175,0x0000,0x0000,1
1799,2132,305915,0x0000,0x0000,1
1800,285818,306047,0x0000,0x0000,1
1801,173721,276153,0x0000,0x0000,1
1802,2132,305915,0x0000,0x0000,1
1803,285811,306045,0x0000,0x0000,1
1804,158043,276166,0x0000,0x0000,1
1805,2132,305920,0x0000,0x0000,1
1806,285747,306100,0x0000,0x0000,1
1807,158106,276134,0x0000,0x0000,1
1808,2132,305930,0x0000,0x0000,1
1809,285909,306038,0x0000,0x0000,1
1810,158030,276179,0x0000,0x0000,1
1811,2132,305930,0x0000,0x0000,1
1812,285911,306044,0x0000,0x0000,1
1813,157894,276220,0x0000,0x0000,1
1814,2132,305926,0x0000,0x0000,1
1815,285600,306038,0x0000,0x0000,1
1816,158243,276178,0x0000,0x0000,1
1817,2132,305915,0x0000,0x0000,1
1818,285672,306050,0x0000,0x0000,1
1819,158173,276167,0x0000,0x0000,1
1820,2160,305890,0x0000,0x0000,1
1821,285931,306079,0x0000,0x0000,1
1822,157779,276166,0x0000,0x0000,1
1823,2152,305885,0x0000,0x0000,1
1824,285735,306101,0x0000,0x0000,1
1825,157941,276121,0x0000,0x0000,1
1826,2152,305890,0x0000,0x0000,1
1827,285816,306070,0x0000,0x0000,1
1828,158225,276176,0x0000,0x0000,1
1829,2132,305930,0x0000,0x0000,1
1830,285250,306064,0x0000,0x0000,1
1831,157515,276127,0x0000,0x0000,1
1832,2132,305920,0x0000,0x0000,1
1833,285421,306052,0x0000,0x0000,1
1834,157342,276159,0x0000,0x0000,1
1835,2160,305895,0x0000,0x0000,1
1836,284817,306081,0x0000,0x0000,1
1837,156086,276174,0x0000,0x0000,1
1838,2132,305925,0x0000,0x0000,1
1839,284567,306049,0x0000,0x0000,1
1840,156368,276187,0x0000,0x0000,1
1841,2132,305920,0x0000,0x0000,1
1842,284658,306041,0x0000,0x0000,1
1843,156278,276164,0x0000,0x0000,1
1844,2132,305900,0x0000,0x0000,1
1845,284707,306060,0x0000,0x0000,1
1846,156227,276174,0x0000,0x0000,1
1847,2132,305930,0x0000,0x0000,1
1848,284547,306043,0x0000,0x0000,1
1849,156389,276153,0x0000,0x0000,1
1850,2132,305935,0x0000,0x0000,1
1851,284680,306041,0x0000,0x0000,1
1852,156258,276178,0x0000,0x0000,1
1853,2132,305920,0x0000,0x0000,1
1854,285316,306058,0x0000,0x0000,1
1855,156077,276192,0x0000,0x0000,1
1856,2132,305915,0x0000,0x0000,1
1857,285175,306051,0x0000,0x0000,1
1858,156182,276158,0x0000,0x0000,1
1859,2132,305910,0x0000,0x0000,1
1860,285622,306069,0x0000,0x0000,1
1861,170352,276150,0x0000,0x0000,1
1862,2132,305910,0x0000,0x0000,1
1863,285779,306069,0x0000,0x0000,1
1864,180353,276149,0x0000,0x0000,1
1865,2124,305920,0x0000,0x0000,1
1866,285782,306087,0x0000,0x0000,1
1867,181603,276142,0x0000,0x0000,1
1868,2164,305895,0x0000,0x0000,1
1869,285722,306106,0x0000,0x0000,1
1870,181388,276158,0x0000,0x0000,1
1871,2132,305925,0x0000,0x0000,1
1872,285239,306062,0x0000,0x0000,1
1873,180245,276197,0x0000,0x0000,1
1874,2132,305915,0x0000,0x0000,1
1875,285204,306056,0x0000,0x0000,1
1876,179983,276221,0x0000,0x0000,1
1877,2160,305890,0x0000,0x0000,1
1878,284672,306089,0x0000,0x0000,1
1879,181141,276151,0x0000,0x0000,1
1880,2132,305920,0x0000,0x0000,1
1881,284889,306059,0x0000,0x0000,1
1882,176482,276153,0x0000,0x0000,1
1883,2132,305925,0x0000,0x0000,1
1884,284629,306062,0x0000,0x0000,1
1885,173628,276154,0x0000,0x0000,1
1886,2132,305920,0x0000,0x0000,1
1887,284647,306059,0x0000,0x0000,1
1888,173523,276151,0x0000,0x0000,1
1889,2132,305920,0x0000,0x0000,1
1890,284875,306063,0x0000,0x0000,1
1891,173063,276151,0x0000,0x0000,1
1892,2132,305924,0x0000,0x0000,1
1893,284567,306047,0x0000,0x0000,1
1894,173484,276159,0x0000,0x0000,1
1895,2132,305915,0x0000,0x0000,1
1896,284732,306064,0x0000,0x0000,1
1897,173194,276161,0x0000,0x0000,1
1898,2132,305926,0x0000,0x0000,1
1899,284552,306043,0x0000,0x0000,1
1900,157549,276162,0x0000,0x0000,1
1901,2132,305926,0x0000,0x0000,1
1902,285158,306059,0x0000,0x0000,1
1903,157870,276163,0x0000,0x0000,1
1904,2132,305925,0x0000,0x0000,1
1905,285423,306046,0x0000,0x0000,1
1906,158339,276157,0x0000,0x0000,1
1907,2132,305925,0x0000,0x0000,1
1908,285426,306040,0x0000,0x0000,1
1909,158302,276166,0x0000,0x0000,1
1910,2164,305890,0x0000,0x0000,1
1911,285255,306085,0x0000,0x0000,1
1912,158220,276133,0x0000,0x0000,1
1913,2132,305915,0x0000,0x0000,1
1914,284724,306049,0x0000,0x0000,1
1915,157026,276156,0x0000,0x0000,1
1916,2132,305910,0x0000,0x0000,1
1917,284241,306055,0x0000,0x0000,1
1918,157043,276223,0x0000,0x0000,1
1919,2132,305920,0x0000,0x0000,1
1920,284227,306046,0x0000,0x0000,1
1921,157052,276169,0x0000,0x0000,1
1922,2132,305925,0x0000,0x0000,1
1923,284223,306037,0x0000,0x0000,1
1924,157158,276169,0x0000,0x0000,1
1925,2132,305920,0x0000,0x0000,1
1926,284212,306038,0x0000,0x0000,1
1927,157359,276177,0x0000,0x0000,1
1928,2164,305895,0x0000,0x0000,1
1929,284226,306070,0x0000,0x0000,1
1930,156374,276174,0x0000,0x0000,1
1931,2132,305935,0x0000,0x0000,1
1932,284191,306033,0x0000,0x0000,1
1933,156405,276163,0x0000,0x0000,1
1934,2132,305915,0x0000,0x0000,1
1935,284128,306062,0x0000,0x0000,1
1936,156589,276172,0x0000,0x0000,1
1937,2132,305925,0x0000,0x0000,1
1938,284163,306040,0x0000,0x0000,1
1939,156587,276180,0x0000,0x0000,1
1940,2132,305920,0x0000,0x0000,1
1941,284248,306051,0x0000,0x0000,1
1942,156393,276162,0x0000,0x0000,1
1943,2132,305905,0x0000,0x0000,1
1944,284804,306056,0x0000,0x0000,1
1945,172149,276177,0x0000,0x0000,1
1946,2132,305930,0x0000,0x0000,1
1947,284871,306050,0x0000,0x0000,1
1948,179863,276170,0x0000,0x0000,1
1949,2132,305915,0x0000,0x0000,1
1950,284261,306058,0x0000,0x0000,1
1951,180972,276126,0x0000,0x0000,1
1952,2132,305915,0x0000,0x0000,1
1953,284264,306070,0x0000,0x0000,1
1954,180022,276144,0x0000,0x0000,1
1955,2132,305915,0x0000,0x0000,1
1956,284383,306070,0x0000,0x0000,1
1957,180954,276215,0x0000,0x0000,1
1958,2132,305920,0x0000,0x0000,1
1959,283738,306053,0x0000,0x0000,1
1960,179644,276226,0x0000,0x0000,1
1961,2132,305935,0x0000,0x0000,1
1962,283592,306048,0x0000,0x0000,1
1963,178430,276149,0x0000,0x0000,1
1964,2132,305920,0x0000,0x0000,1
1965,283865,306055,0x0000,0x0000,1
1966,177301,276162,0x0000,0x0000,1
1967,2132,305905,0x0000,0x0000,1
1968,283755,306066,0x0000,0x0000,1
1969,173843,276152,0x0000,0x0000,1
1970,2132,305930,0x0000,0x0000,1
1971,283852,306055,0x0000,0x0000,1
1972,172819,276156,0x0000,0x0000,1
1973,2132,305915,0x0000,0x0000,1
1974,283631,306053,0x0000,0x0000,1
1975,173575,276156,0x0000,0x0000,1
1976,2132,305930,0x0000,0x0000,1
1977,283596,306059,0x0000,0x0000,1
1978,173298,276158,0x0000,0x0000,1
1979,2132,305925,0x0000,0x0000,1
1980,283562,306062,0x0000,0x0000,1
1981,173200,276144,0x0000,0x0000,1
1982,2152,305895,0x0000,0x0000,1
1983,283614,306080,0x0000,0x0000,1
1984,173718,276148,0x0000,0x0000,1
1985,2132,305920,0x0000,0x0000,1
1986,283756,306040,0x0000,0x0000,1
1987,157162,276170,0x0000,0x0000,1
1988,2164,305890,0x0000,0x0000,1
1989,283880,306074,0x0000,0x0000,1
1990,157121,276155,0x0000,0x0000,1
1991,2132,305915,0x0000,0x0000,1
1992,283852,306044,0x0000,0x0000,1
1993,157105,276158,0x0000,0x0000,1
1994,2152,305895,0x0000,0x0000,1
1995,284454,306069,0x0000,0x0000,1
1996,157407,276161,0x0000,0x0000,1
1997,2132,305915,0x0000,0x0000,1
1998,283901,306054,0x0000,0x0000,1
1999,158266,276167,0x0000,0x0000,1
2000,2132,305925,0x0000,0x0000,1
2001,283854,306074,0x0000,0x0000,1
2002,158273,276139,0x0000,0x0000,1
2003,2132,305915,0x0000,0x0000,1
2004,283846,306059,0x0000,0x0000,1
2005,157627,276165,0x0000,0x0000,1
2006,2132,305925,0x0000,0x0000,1
2007,283618,306052,0x0000,0x0000,1
2008,157743,276173,0x0000,0x0000,1
2009,2160,305890,0x0000,0x0000,1
2010,283793,306075,0x0000,0x0000,1
2011,157659,276222,0x0000,0x0000,1
2012,2152,305890,0x0000,0x0000,1
2013,283793,306077,0x0000,0x0000,1
2014,157620,276173,0x0000,0x0000,1
2015,2132,305920,0x0000,0x0000,1
2016,283333,306038,0x0000,0x0000,1
2017,156660,276196,0x0000,0x0000,1
2018,2132,305925,0x0000,0x0000,1
2019,283316,306042,0x0000,0x0000,1
2020,156489,276169,0x0000,0x0000,1
2021,2132,305925,0x0000,0x0000,1
2022,283166,306036,0x0000,0x0000,1
2023,156558,276188,0x0000,0x0000,1
2024,2164,305890,0x0000,0x0000,1
2025,283351,306083,0x0000,0x0000,1
2026,156064,276181,0x0000,0x0000,1
2027,2132,305925,0x0000,0x0000,1
2028,283198,306061,0x0000,0x0000,1
2029,155949,276185,0x0000,0x0000,1
2030,2132,305915,0x0000,0x0000,1
2031,283207,306051,0x0000,0x0000,1
2032,155943,276172,0x0000,0x0000,1
2033,2132,305930,0x0000,0x0000,1
2034,283349,306048,0x0000,0x0000,1
2035,155758,276169,0x0000,0x0000,1
2036,2132,305924,0x0000,0x0000,1
2037,283063,306041,0x0000,0x0000,1
2038,156310,276173,0x0000,0x0000,1
2039,2132,305910,0x0000,0x0000,1
2040,283216,306056,0x0000,0x0000,1
2041,155894,276166,0x0000,0x0000,1
2042,2132,305930,0x0000,0x0000,1
2043,283349,306043,0x0000,0x0000,1
2044,155761,276166,0x0000,0x0000,1
2045,2152,305895,0x0000,0x0000,1
2046,283217,306083,0x0000,0x0000,1
2047,155913,276162,0x0000,0x0000,1
2048,2132,305910,0x0000,0x0000,1
2049,283357,306066,0x0000,0x0000,1
2050,155712,276165,0x0000,0x0000,1
